,precision,recall,f1-score,support
1.0,0.39272578667756436,0.5619883040935673,0.4623526581669473,1710.0
2.0,0.6752921535893155,0.5870827285921626,0.6281055900621118,1378.0
3.0,0.5337564916330063,0.5589123867069486,0.5460448642266824,1655.0
4.0,0.7189097103918228,0.611151339608979,0.6606653620352251,1381.0
5.0,0.6784452296819788,0.6597938144329897,0.6689895470383276,1455.0
6.0,0.6209302325581395,0.492619926199262,0.5493827160493827,1626.0
7.0,0.43925729442970823,0.4825174825174825,0.4598722577061927,1716.0
8.0,0.6946284032376747,0.6173969914977109,0.6537396121883656,1529.0
9.0,0.6524024024024024,0.7008064516129032,0.6757387247278382,1240.0
10.0,0.6488222698072805,0.5887305699481865,0.6173174872665534,1544.0
accuracy,0.5809373769200472,0.5809373769200472,0.5809373769200472,0.5809373769200472
macro avg,0.6055169974408894,0.5860999995210193,0.5922208819467627,15234.0
weighted avg,0.5974582029177145,0.5809373769200472,0.585445361122217,15234.0
