,precision,recall,f1-score,support
1.0,0.3570446735395189,0.6076023391812866,0.4497835497835498,1710.0
2.0,0.7650429799426934,0.581277213352685,0.660618556701031,1378.0
3.0,0.5190144617032673,0.5854984894259819,0.5502555366269165,1655.0
4.0,0.7055160142348754,0.5742215785662563,0.6331337325349301,1381.0
5.0,0.8944672131147541,0.6,0.7182229535170712,1455.0
6.0,0.6014669926650367,0.45387453874538747,0.5173501577287066,1626.0
7.0,0.40607127144742633,0.5378787878787878,0.4627726247179744,1716.0
8.0,0.7341092211280215,0.5362982341399608,0.6198034769463341,1529.0
9.0,0.6396332863187588,0.7314516129032258,0.6824680210684725,1240.0
10.0,0.7129411764705882,0.5887305699481865,0.6449095423909188,1544.0
accuracy,0.5758172508861756,0.5758172508861756,0.5758172508861756,0.5758172508861756
macro avg,0.6335307290564941,0.5796833364141758,0.5939318152015906,15234.0
weighted avg,0.622994292074345,0.5758172508861756,0.5864852706242527,15234.0
