,precision,recall,f1-score,support
1.0,0.4420131291028446,0.5906432748538012,0.5056320400500626,1710.0
2.0,0.7349192863211554,0.627721335268505,0.6771037181996086,1378.0
3.0,0.6072408118486012,0.6688821752265861,0.6365727429557216,1655.0
4.0,0.7311657414750198,0.667632150615496,0.6979560938682816,1381.0
5.0,0.798443579766537,0.7051546391752578,0.7489051094890511,1455.0
6.0,0.6303871439006574,0.5307503075030751,0.5762938230383974,1626.0
7.0,0.5174206968278731,0.5798368298368298,0.5468535311898873,1716.0
8.0,0.7115241635687732,0.6258992805755396,0.6659707724425887,1529.0
9.0,0.6856330014224751,0.7774193548387097,0.7286470143613001,1240.0
10.0,0.7522058823529412,0.6625647668393783,0.7045454545454546,1544.0
accuracy,0.6388341866876723,0.6388341866876723,0.6388341866876723,0.6388341866876723
macro avg,0.6610953436586878,0.6436504114733178,0.6488480300140355,15234.0
weighted avg,0.6536323178689595,0.6388341866876723,0.6426287323203522,15234.0
