,precision,recall,f1-score,support
18.0,0.20905923344947736,0.1633097441480675,0.18337408312958436,1837.0
19.0,0.2953611274221961,0.2582135523613963,0.2755409476855656,1948.0
20.0,0.3185840707964602,0.3221476510067114,0.3203559510567297,1788.0
21.0,0.368705035971223,0.22043010752688172,0.2759084791386272,1860.0
22.0,0.18571428571428572,0.09399332591768632,0.12481536189069424,1798.0
23.0,0.3483201581027668,0.38315217391304346,0.36490683229813664,1840.0
24.0,0.24619164619164619,0.4702017832003754,0.3231736816642477,2131.0
25.0,0.2263843648208469,0.2810920121334681,0.2507893549842129,1978.0
26.0,0.28691275167785235,0.17307692307692307,0.2159090909090909,1976.0
27.0,0.24273504273504273,0.29989440337909185,0.2683042040623524,1894.0
accuracy,0.2693438320209974,0.2693438320209974,0.2693438320209974,0.2693438320209974
macro avg,0.27279677168817973,0.2665511676663645,0.26030779868192416,19050.0
weighted avg,0.2723753695582515,0.2693438320209974,0.2611545273759366,19050.0
