,precision,recall,f1-score,support
1.0,0.3430111986727499,0.48362573099415207,0.4013588934724581,1710.0
2.0,0.5835275835275835,0.5449927431059507,0.5636022514071295,1378.0
3.0,0.48464163822525597,0.5148036253776435,0.4992675065924407,1655.0
4.0,0.6740088105726872,0.55394641564084,0.6081081081081081,1381.0
5.0,0.742714404662781,0.6130584192439863,0.6716867469879518,1455.0
6.0,0.560352422907489,0.39114391143911437,0.4607026439695762,1626.0
7.0,0.35053763440860214,0.37995337995337997,0.36465324384787473,1716.0
8.0,0.6067094932191291,0.5559189012426422,0.5802047781569966,1529.0
9.0,0.6023346303501945,0.6241935483870967,0.6130693069306931,1240.0
10.0,0.5519591141396933,0.6295336787564767,0.5881996974281392,1544.0
accuracy,0.5232374950768018,0.5232374950768018,0.5232374950768018,0.5232374950768018
macro avg,0.5499796930686165,0.5291170354141282,0.5350853176901367,15234.0
weighted avg,0.5411331197696043,0.5232374950768018,0.5275517718665369,15234.0
