,precision,recall,f1-score,support
1.0,0.3247274813539874,0.3309941520467836,0.3278308717057631,1710.0
2.0,0.4839764551994768,0.5370101596516691,0.5091159270725835,1378.0
3.0,0.4521049420378279,0.44773413897280967,0.44990892531876137,1655.0
4.0,0.5664285714285714,0.5742215785662563,0.5702984537935994,1381.0
5.0,0.6661951909476662,0.6474226804123712,0.6566747995817358,1455.0
6.0,0.45248538011695905,0.3806888068880689,0.4134936539746159,1626.0
7.0,0.30673316708229426,0.21503496503496503,0.2528263103802672,1716.0
8.0,0.5557083906464925,0.5284499672988882,0.5417365068722763,1529.0
9.0,0.5529801324503312,0.6733870967741935,0.6072727272727273,1240.0
10.0,0.5106382978723404,0.6528497409326425,0.573052870949403,1544.0
accuracy,0.4871340422738611,0.4871340422738611,0.4871340422738611,0.4871340422738611
macro avg,0.48719780091359466,0.4987793286578648,0.4902211046921733,15234.0
weighted avg,0.4797087735105486,0.4871340422738611,0.4806428627512699,15234.0
